conf5-3-./batchseries12/batch00-10,.625,-362.48954988,0.692988
conf5-3-./batchseries12/batch01-01,.625,-362.59279524,0.741585
conf5-3-./batchseries12/batch01-02,.625,-362.72895793,0.747932
conf5-3-./batchseries12/batch01-03,.625,-362.71102041,0.744501
conf5-3-./batchseries12/batch01-04,.625,-362.75706893,0.794328
conf5-3-./batchseries12/batch01-05,.625,-362.76925046,0.863486
conf5-3-./batchseries12/batch01-06,.625,-362.55006036,0.71348
conf5-3-./batchseries12/batch01-07,.625,-362.86012169,0.835329
conf5-3-./batchseries12/batch01-08,.625,-362.87626991,0.794848
conf5-3-./batchseries12/batch01-09,.625,-362.55838573,0.686469
conf5-3-./batchseries12/batch01-10,.625,-362.73510519,0.73061
conf5-3-./batchseries13/batch00-01,.625,-362.62309804,0.7175
conf5-3-./batchseries13/batch00-02,.625,-362.62242005,0.699213
conf5-3-./batchseries13/batch00-03,.625,-362.51413800,0.709374
conf5-3-./batchseries13/batch00-04,.625,-362.82355374,0.799825
conf5-3-./batchseries13/batch00-05,.625,-362.66204123,0.796679
conf5-3-./batchseries13/batch00-06,.625,-362.99735017,0.848674
conf5-3-./batchseries13/batch00-07,.625,-362.77755749,0.788076
conf5-3-./batchseries13/batch00-08,.625,-362.76718610,0.788735
conf5-3-./batchseries13/batch00-09,.625,-362.78958070,0.806807
conf5-3-./batchseries13/batch00-10,.625,-362.33952576,0.634877
conf5-3-./batchseries13/batch01-01,.625,-362.92392307,0.852814
conf5-3-./batchseries13/batch01-02,.625,-362.89471190,0.825351
conf5-3-./batchseries13/batch01-03,.625,-362.67515809,0.72689
conf5-3-./batchseries13/batch01-04,.625,-362.75833026,0.802786
conf5-3-./batchseries13/batch01-05,.625,-362.83876975,0.852105
conf5-3-./batchseries13/batch01-06,.625,-362.78760139,0.824106
conf5-3-./batchseries13/batch01-07,.625,-362.84168576,0.798527
conf5-3-./batchseries13/batch01-08,.625,-362.89814512,0.81599
conf5-3-./batchseries13/batch01-09,.625,-362.75156846,0.845757
conf5-3-./batchseries13/batch01-10,.625,-362.74870456,0.810394
conf5-3-./batchseries14/batch00-01,.625,-362.87257971,0.833121
conf5-3-./batchseries14/batch00-02,.625,-362.90881531,0.823941
conf5-3-./batchseries14/batch00-03,.625,-362.78448806,0.816179
conf5-3-./batchseries14/batch00-04,.625,-362.78158394,0.812003
conf5-3-./batchseries14/batch00-05,.625,-362.45167283,0.653847
conf5-3-./batchseries14/batch00-06,.625,-362.68434083,0.747975
conf5-3-./batchseries14/batch00-07,.625,-362.44555846,0.667821
conf5-3-./batchseries14/batch00-08,.625,-362.74304739,0.810056
conf5-3-./batchseries14/batch00-09,.625,-362.52667601,0.727821
conf5-3-./batchseries14/batch00-10,.625,-362.78030862,0.841117
conf5-3-./batchseries14/batch01-01,.625,-362.78596823,0.823377
conf5-3-./batchseries14/batch01-02,.625,-362.81382370,0.7846
conf5-3-./batchseries14/batch01-03,.625,-362.51559182,0.785242
conf5-3-./batchseries14/batch01-04,.625,-362.78532098,0.836298
conf5-3-./batchseries14/batch01-05,.625,-362.54012153,0.744247
conf5-3-./batchseries14/batch01-06,.625,-362.92146230,0.853958
conf5-3-./batchseries14/batch01-07,.625,-362.83310820,0.784857
conf5-3-./batchseries14/batch01-08,.625,-362.81830032,0.784836
conf5-3-./batchseries14/batch01-09,.625,-362.44075335,0.656527
conf5-3-./batchseries14/batch01-10,.625,-362.76811795,0.818252
conf5-3-./batchseries15/batch00-01,.625,-362.65315708,0.752791
conf5-3-./batchseries15/batch00-02,.625,-362.74842754,0.814173
conf5-3-./batchseries15/batch00-03,.625,-362.79405311,0.826449
conf5-3-./batchseries15/batch00-04,.625,-362.70239778,0.745112
conf5-3-./batchseries15/batch00-05,.625,-362.36893124,0.667863
conf5-3-./batchseries15/batch00-06,.625,-362.82512741,0.78177
conf5-3-./batchseries15/batch00-07,.625,-362.74179991,0.805598
conf5-3-./batchseries15/batch00-08,.625,-362.79959188,0.799523
conf5-3-./batchseries15/batch00-09,.625,-362.85090315,0.800272
conf5-3-./batchseries15/batch00-10,.625,-362.78441935,0.80902
conf5-3-./batchseries15/batch01-01,.625,-362.67297305,0.710354
conf5-3-./batchseries15/batch01-02,.625,-362.89122430,0.828635
conf5-3-./batchseries15/batch01-03,.625,-362.66829826,0.722791
conf5-3-./batchseries15/batch01-04,.625,-362.80869461,0.81407
conf5-3-./batchseries15/batch01-05,.625,-362.91498240,0.855454
conf5-3-./batchseries15/batch01-06,.625,-362.86046144,0.835337
conf5-3-./batchseries15/batch01-07,.625,-362.74595895,0.78397
conf5-3-./batchseries15/batch01-08,.625,-362.76438851,0.833516
conf5-3-./batchseries15/batch01-09,.625,-362.68877948,0.782025
conf5-3-./batchseries15/batch01-10,.625,-362.72478883,0.796233
conf5-3-./batchseries16/batch00-01,.625,-362.72657413,0.793009
conf5-3-./batchseries16/batch00-02,.625,-362.73941788,0.797125
conf5-3-./batchseries16/batch00-03,.625,-362.86359571,0.820597
conf5-3-./batchseries16/batch00-04,.625,-362.97345422,0.818766
conf5-3-./batchseries16/batch00-05,.625,-362.41266956,0.672569
conf5-3-./batchseries16/batch00-06,.625,-362.85423593,0.81097
conf5-3-./batchseries16/batch00-07,.625,-362.30765247,0.672815
conf5-3-./batchseries16/batch00-08,.625,-362.80038059,0.813391
conf5-3-./batchseries16/batch00-09,.625,-362.77864816,0.740567
conf5-3-./batchseries16/batch00-10,.625,-362.84788404,0.81545
conf5-3-./batchseries16/batch01-01,.625,-362.59785709,0.707688
conf5-3-./batchseries16/batch01-02,.625,-362.80151840,0.816857
conf5-3-./batchseries16/batch01-03,.625,-362.76424442,0.775217
conf5-3-./batchseries16/batch01-04,.625,-362.69826835,0.801421
conf5-3-./batchseries16/batch01-05,.625,-362.81363340,0.810624
conf5-3-./batchseries16/batch01-06,.625,-362.80154446,0.800135
conf5-3-./batchseries16/batch01-07,.625,-362.87274963,0.82895
conf5-3-./batchseries16/batch01-08,.625,-362.59460181,0.698984
conf5-3-./batchseries16/batch01-09,.625,-362.72502076,0.774794
conf5-3-./batchseries16/batch01-10,.625,-362.60790381,0.704128
conf5-3-./batchseries17/batch00-01,.625,-362.86958224,0.807534
conf5-3-./batchseries17/batch00-02,.625,-362.85353371,0.853225
conf5-3-./batchseries17/batch00-03,.625,-362.72963226,0.79792
conf5-3-./batchseries17/batch00-04,.625,-362.72679976,0.796381
conf5-3-./batchseries17/batch00-05,.625,-362.70597414,0.74179
conf5-3-./batchseries17/batch00-06,.625,-362.85411079,0.782342
conf5-3-./batchseries17/batch00-07,.625,-362.28095067,0.603725
conf5-3-./batchseries17/batch00-08,.625,-362.63849782,0.69284
conf5-3-./batchseries17/batch00-09,.625,-362.44621745,0.703701
conf5-3-./batchseries17/batch00-10,.625,-362.72653355,0.779607
conf5-3-./batchseries17/batch01-01,.625,-362.83726314,0.847009
conf5-3-./batchseries17/batch01-02,.625,-362.36074028,0.628224
conf5-3-./batchseries17/batch01-03,.625,-362.89155296,0.849452
conf5-3-./batchseries17/batch01-04,.625,-362.66735143,0.692237
conf5-3-./batchseries17/batch01-05,.625,-362.97053685,0.823707
conf5-3-./batchseries17/batch01-06,.625,-362.84787349,0.809919
conf5-3-./batchseries17/batch01-07,.625,-362.79522525,0.812816
conf5-3-./batchseries17/batch01-08,.625,-362.68585021,0.736613
conf5-3-./batchseries17/batch01-09,.625,-362.68214644,0.739559
conf5-3-./batchseries17/batch01-10,.625,-362.61235276,0.705578
conf5-3-./batchseries18/batch00-01,.625,-362.50273041,0.670077
conf5-3-./batchseries18/batch00-02,.625,-362.69558824,0.807333
conf5-3-./batchseries18/batch00-03,.625,-362.64135026,0.693971
conf5-3-./batchseries18/batch00-04,.625,-362.78624543,0.793026
conf5-3-./batchseries18/batch00-05,.625,-362.78315823,0.738143
conf5-3-./batchseries18/batch00-06,.625,-362.72679386,0.796452
conf5-3-./batchseries18/batch00-07,.625,-362.75521001,0.810979
conf5-3-./batchseries18/batch00-08,.625,-362.86083915,0.803986
conf5-3-./batchseries18/batch00-09,.625,-362.99598153,0.856499
conf5-3-./batchseries18/batch00-10,.625,-362.83374516,0.843088
conf5-3-./batchseries18/batch01-01,.625,-362.62404770,0.737684
conf5-3-./batchseries18/batch01-02,.625,-362.79121126,0.814375
conf5-3-./batchseries18/batch01-03,.625,-362.71506821,0.789813
conf5-3-./batchseries18/batch01-04,.625,-362.94123377,0.81654
conf5-3-./batchseries18/batch01-05,.625,-362.73911955,0.728428
conf5-3-./batchseries18/batch01-06,.625,-362.70042884,0.739274
conf5-3-./batchseries18/batch01-07,.625,-362.81549981,0.807411
conf5-3-./batchseries18/batch01-08,.625,-362.80320672,0.813415
conf5-3-./batchseries18/batch01-09,.625,-362.78213287,0.830961
conf5-3-./batchseries18/batch01-10,.625,-362.67520558,0.717275
conf5-3-./batchseries19/batch00-01,.625,-362.68862042,0.724359
conf5-3-./batchseries19/batch00-02,.625,-362.77120898,0.823123
conf5-3-./batchseries19/batch00-03,.625,-362.45610595,0.769136
conf5-3-./batchseries19/batch00-04,.625,-362.66590811,0.711449
conf5-3-./batchseries19/batch00-05,.625,-362.66915950,0.72931
conf5-3-./batchseries19/batch00-06,.625,-362.30999447,0.643679
conf5-3-./batchseries19/batch00-07,.625,-362.74726415,0.7793
conf5-3-./batchseries19/batch00-08,.625,-362.89957107,0.869128
conf5-3-./batchseries19/batch00-09,.625,-362.71312563,0.787103
conf5-3-./batchseries19/batch00-10,.625,-362.78746847,0.791972
conf5-3-./batchseries19/batch01-01,.625,-362.84357146,0.824707
conf5-3-./batchseries19/batch01-02,.625,-362.89074588,0.838457
conf5-3-./batchseries19/batch01-03,.625,-362.82551251,0.856187
conf5-3-./batchseries19/batch01-04,.625,-362.78784206,0.823702
conf5-3-./batchseries19/batch01-05,.625,-362.34828700,0.668276
conf5-3-./batchseries19/batch01-06,.625,-362.75369815,0.821404
conf5-3-./batchseries19/batch01-07,.625,-362.76537578,0.808859
conf5-3-./batchseries19/batch01-08,.625,-362.93751085,0.828801
conf5-3-./batchseries19/batch01-09,.625,-362.77150208,0.737015
conf5-3-./batchseries19/batch01-10,.625,-362.76214138,0.828266
conf6-2-./batchseries00/batch00-01,.750,-362.85457556,0.807995
conf6-2-./batchseries00/batch00-02,.750,-362.85456564,0.801083
conf6-2-./batchseries00/batch00-03,.750,-363.06906614,0.850857
conf6-2-./batchseries00/batch00-04,.750,-362.99919599,0.840641
conf6-2-./batchseries00/batch00-05,.750,-362.88281856,0.76744
conf6-2-./batchseries00/batch00-06,.750,-362.96879091,0.815339
conf6-2-./batchseries00/batch00-07,.750,-362.84592932,0.807507
conf6-2-./batchseries00/batch00-08,.750,-362.48624315,0.605815
conf6-2-./batchseries00/batch00-09,.750,-362.68413390,0.753532
conf6-2-./batchseries00/batch00-10,.750,-362.95851069,0.835884
conf6-2-./batchseries00/batch01-01,.750,-362.85284197,0.772547
conf6-2-./batchseries00/batch01-02,.750,-363.01365309,0.848437
conf6-2-./batchseries00/batch01-03,.750,-362.96585734,0.791533
conf6-2-./batchseries00/batch01-04,.750,-362.73984227,0.84368
conf6-2-./batchseries00/batch01-05,.750,-362.93226919,0.783539
conf6-2-./batchseries00/batch01-06,.750,-362.99811354,0.839218
conf6-2-./batchseries00/batch01-07,.750,-362.70856859,0.712833
conf6-2-./batchseries00/batch01-08,.750,-362.97429792,0.83915
conf6-2-./batchseries00/batch01-09,.750,-363.00796917,0.807901
conf6-2-./batchseries00/batch01-10,.750,-362.99461783,0.807363
conf6-2-./batchseries01/batch00-01,.750,-363.01349534,0.82183
conf6-2-./batchseries01/batch00-02,.750,-363.19209795,0.852239
conf6-2-./batchseries01/batch00-03,.750,-363.03483105,0.843399
conf6-2-./batchseries01/batch00-04,.750,-362.89010712,0.765307
conf6-2-./batchseries01/batch00-05,.750,-362.57674683,0.608285
conf6-2-./batchseries01/batch00-06,.750,-362.87877135,0.764219
conf6-2-./batchseries01/batch00-07,.750,-362.99464648,0.853791
conf6-2-./batchseries01/batch00-08,.750,-363.12291109,0.778333
conf6-2-./batchseries01/batch00-09,.750,-362.73007662,0.754307
conf6-2-./batchseries01/batch00-10,.750,-362.89842186,0.845001
conf6-2-./batchseries01/batch01-01,.750,-363.04254637,0.84197
conf6-2-./batchseries01/batch01-02,.750,-363.03126290,0.885267
conf6-2-./batchseries01/batch01-03,.750,-362.88041677,0.782056
conf6-2-./batchseries01/batch01-04,.750,-362.80753109,0.756203
conf6-2-./batchseries01/batch01-05,.750,-363.04453908,0.865261
conf6-2-./batchseries01/batch01-06,.750,-362.85186560,0.738707
conf6-2-./batchseries01/batch01-07,.750,-363.11103713,0.848089
conf6-2-./batchseries01/batch01-08,.750,-363.07887895,0.837893
conf6-2-./batchseries01/batch01-09,.750,-362.89327437,0.79767
conf6-2-./batchseries01/batch01-10,.750,-362.74379265,0.651633
conf6-2-./batchseries02/batch00-01,.750,-362.94731183,0.789937
conf6-2-./batchseries02/batch00-02,.750,-362.58423062,0.645196
conf6-2-./batchseries02/batch00-03,.750,-362.97441278,0.884476
conf6-2-./batchseries02/batch00-04,.750,-362.95730739,0.752667
conf6-2-./batchseries02/batch00-05,.750,-362.84346242,0.754973
conf6-2-./batchseries02/batch00-06,.750,-362.64217576,0.627863
conf6-2-./batchseries02/batch00-07,.750,-362.89870669,0.761788
conf6-2-./batchseries02/batch00-08,.750,-362.85344811,0.780389
conf6-2-./batchseries02/batch00-09,.750,-362.81176056,0.758194
conf6-2-./batchseries02/batch00-10,.750,-362.81442356,0.728345
conf6-2-./batchseries02/batch01-01,.750,-363.01370673,0.838083
conf6-2-./batchseries02/batch01-02,.750,-362.87304269,0.759461
conf6-2-./batchseries02/batch01-03,.750,-363.12637957,0.834927
conf6-2-./batchseries02/batch01-04,.750,-363.09492039,0.846988
conf6-2-./batchseries02/batch01-05,.750,-363.09715810,0.817081
conf6-2-./batchseries02/batch01-06,.750,-362.96490423,0.836365
conf6-2-./batchseries02/batch01-07,.750,-362.88252253,0.787388
conf6-2-./batchseries02/batch01-08,.750,-362.95354947,0.84115
conf6-2-./batchseries02/batch01-09,.750,-362.99403308,0.786109
conf6-2-./batchseries02/batch01-10,.750,-363.20816568,0.869008
conf6-2-./batchseries03/batch00-01,.750,-362.95409123,0.845314
conf6-2-./batchseries03/batch00-02,.750,-362.97168787,0.815483
conf6-2-./batchseries03/batch00-03,.750,-362.96044231,0.79147
conf6-2-./batchseries03/batch00-04,.750,-362.96034998,0.822321
conf6-2-./batchseries03/batch00-05,.750,-362.59827404,0.622493
conf6-2-./batchseries03/batch00-06,.750,-363.04037276,0.825236
conf6-2-./batchseries03/batch00-07,.750,-363.00156152,0.808516
conf6-2-./batchseries03/batch00-08,.750,-363.09488297,0.825974
conf6-2-./batchseries03/batch00-09,.750,-363.05226625,0.868756
conf6-2-./batchseries03/batch00-10,.750,-363.22179384,0.861581
conf6-2-./batchseries03/batch01-01,.750,-363.00757198,0.8552
conf6-2-./batchseries03/batch01-02,.750,-363.20981881,0.874134
conf6-2-./batchseries03/batch01-03,.750,-362.84941560,0.742462
conf6-2-./batchseries03/batch01-04,.750,-362.99293190,0.825264
conf6-2-./batchseries03/batch01-05,.750,-362.72799684,0.747461
conf6-2-./batchseries03/batch01-06,.750,-362.63656288,0.660369
conf6-2-./batchseries03/batch01-07,.750,-363.23231877,0.863978
conf6-2-./batchseries03/batch01-08,.750,-363.01237136,0.798875
conf6-2-./batchseries03/batch01-09,.750,-362.86940544,0.769608
conf6-2-./batchseries03/batch01-10,.750,-362.93316181,0.799549
conf6-2-./batchseries04/batch00-01,.750,-363.01934125,0.857405
conf6-2-./batchseries04/batch00-02,.750,-363.05789195,0.796836
conf6-2-./batchseries04/batch00-03,.750,-362.85995137,0.770796
conf6-2-./batchseries04/batch00-04,.750,-363.00768335,0.789158
conf6-2-./batchseries04/batch00-05,.750,-362.85541872,0.846308
conf6-2-./batchseries04/batch00-06,.750,-362.99450401,0.844789
conf6-2-./batchseries04/batch00-07,.750,-362.86867082,0.786267
conf6-2-./batchseries04/batch00-08,.750,-362.98716740,0.790512
conf6-2-./batchseries04/batch00-09,.750,-362.93151136,0.777904
conf6-2-./batchseries04/batch00-10,.750,-362.85247035,0.751859
conf6-2-./batchseries04/batch01-01,.750,-362.70331061,0.692718
conf6-2-./batchseries04/batch01-02,.750,-362.97263094,0.791047
conf6-2-./batchseries04/batch01-03,.750,-363.14836978,0.860632
conf6-2-./batchseries04/batch01-04,.750,-362.88226345,0.841621
conf6-2-./batchseries04/batch01-05,.750,-363.03246068,0.852985
conf6-2-./batchseries04/batch01-06,.750,-363.04997698,0.862848
conf6-2-./batchseries04/batch01-07,.750,-363.01479660,0.829148
conf6-2-./batchseries04/batch01-08,.750,-362.98829238,0.806225
conf6-2-./batchseries04/batch01-09,.750,-362.97378783,0.820778
conf6-2-./batchseries04/batch01-10,.750,-362.97619170,0.808886
conf6-2-./batchseries05/batch00-01,.750,-362.66949376,0.733832
conf6-2-./batchseries05/batch00-02,.750,-362.95053865,0.779349
conf6-2-./batchseries05/batch00-03,.750,-362.82824401,0.75801
conf6-2-./batchseries05/batch00-04,.750,-362.89612286,0.84198
conf6-2-./batchseries05/batch00-05,.750,-362.89795176,0.766337
conf6-2-./batchseries05/batch00-06,.750,-363.14642639,0.871092
conf6-2-./batchseries05/batch00-07,.750,-362.79468036,0.808573
conf6-2-./batchseries05/batch00-08,.750,-362.80743765,0.755571
conf6-2-./batchseries05/batch00-09,.750,-363.09356346,0.819508
conf6-2-./batchseries05/batch00-10,.750,-363.11378447,0.856626
conf6-2-./batchseries05/batch01-01,.750,-363.00711781,0.802281
conf6-2-./batchseries05/batch01-02,.750,-362.56306502,0.613758
conf6-2-./batchseries05/batch01-03,.750,-362.79527383,0.720498
conf6-2-./batchseries05/batch01-04,.750,-362.87511406,0.824242
conf6-2-./batchseries05/batch01-05,.750,-363.17072912,0.870546
conf6-2-./batchseries05/batch01-06,.750,-363.02264710,0.849518
conf6-2-./batchseries05/batch01-07,.750,-363.11621187,0.860208
conf6-2-./batchseries05/batch01-08,.750,-362.85993267,0.812952
conf6-2-./batchseries05/batch01-09,.750,-363.16803451,0.851379
conf6-2-./batchseries05/batch01-10,.750,-362.79878629,0.755786
conf6-2-./batchseries06/batch00-01,.750,-362.73794536,0.729297
conf6-2-./batchseries06/batch00-02,.750,-362.73536474,0.717012
conf6-2-./batchseries06/batch00-03,.750,-362.67359226,0.742879
conf6-2-./batchseries06/batch00-04,.750,-363.05116602,0.854735
conf6-2-./batchseries06/batch00-05,.750,-363.01970618,0.873672
conf6-2-./batchseries06/batch00-06,.750,-362.89964887,0.784326
conf6-2-./batchseries06/batch00-07,.750,-362.86126370,0.823489
conf6-2-./batchseries06/batch00-08,.750,-362.92855334,0.834941
conf6-2-./batchseries06/batch00-09,.750,-362.76536117,0.759842
conf6-2-./batchseries06/batch00-10,.750,-362.98723142,0.852476
conf6-2-./batchseries06/batch01-01,.750,-362.84414205,0.86704
conf6-2-./batchseries06/batch01-02,.750,-363.04211573,0.837764
conf6-2-./batchseries06/batch01-03,.750,-362.92123457,0.777768
conf6-2-./batchseries06/batch01-04,.750,-362.99565517,0.851901
conf6-2-./batchseries06/batch01-05,.750,-362.75270727,0.760963
conf6-2-./batchseries06/batch01-06,.750,-363.08744271,0.793505
conf6-2-./batchseries06/batch01-07,.750,-362.69072294,0.72053
conf6-2-./batchseries06/batch01-08,.750,-362.87045345,0.766792
conf6-2-./batchseries06/batch01-09,.750,-362.83999973,0.814906
conf6-2-./batchseries06/batch01-10,.750,-363.07737371,0.87964
conf6-2-./batchseries07/batch00-01,.750,-363.02361998,0.861072
conf6-2-./batchseries07/batch00-02,.750,-363.03752728,0.766912
conf6-2-./batchseries07/batch00-03,.750,-362.76182680,0.696056
conf6-2-./batchseries07/batch00-04,.750,-363.17395538,0.868353
conf6-2-./batchseries07/batch00-05,.750,-362.91449503,0.862688
conf6-2-./batchseries07/batch00-06,.750,-362.71136998,0.706166
conf6-2-./batchseries07/batch00-07,.750,-362.79108437,0.736113
conf6-2-./batchseries07/batch00-08,.750,-362.97785888,0.789197
conf6-2-./batchseries07/batch00-09,.750,-363.02253496,0.839817
conf6-2-./batchseries07/batch00-10,.750,-362.99968439,0.776377
conf6-2-./batchseries07/batch01-01,.750,-362.99622325,0.830062
conf6-2-./batchseries07/batch01-02,.750,-362.82443360,0.757825
conf6-2-./batchseries07/batch01-03,.750,-362.98593000,0.812624
conf6-2-./batchseries07/batch01-04,.750,-363.15648505,0.868085
conf6-2-./batchseries07/batch01-05,.750,-362.86484335,0.77638
conf6-2-./batchseries07/batch01-06,.750,-362.88765051,0.801391
conf6-2-./batchseries07/batch01-07,.750,-363.03140694,0.884538
conf6-2-./batchseries07/batch01-08,.750,-362.93909758,0.847634
conf6-2-./batchseries07/batch01-09,.750,-362.71315715,0.6534
conf6-2-./batchseries07/batch01-10,.750,-363.02421228,0.811104
conf6-2-./batchseries08/batch00-01,.750,-362.97417516,0.789309
conf6-2-./batchseries08/batch00-02,.750,-362.94542696,0.797335
conf6-2-./batchseries08/batch00-03,.750,-363.01238422,0.866747
conf6-2-./batchseries08/batch00-04,.750,-362.81186081,0.721787
conf6-2-./batchseries08/batch00-05,.750,-362.98383246,0.803139
conf6-2-./batchseries08/batch00-06,.750,-362.88207551,0.763815
conf6-2-./batchseries08/batch00-07,.750,-362.93519537,0.832332
conf6-2-./batchseries08/batch00-08,.750,-363.14724308,0.85414
conf6-2-./batchseries08/batch00-09,.750,-362.89932152,0.804175
conf6-2-./batchseries08/batch00-10,.750,-362.76307143,0.76773
conf6-2-./batchseries08/batch01-01,.750,-363.01330590,0.816393
conf6-2-./batchseries08/batch01-02,.750,-363.08590265,0.856084
conf6-2-./batchseries08/batch01-03,.750,-362.87040068,0.757302
conf6-2-./batchseries08/batch01-04,.750,-363.01280680,0.747863
conf6-2-./batchseries08/batch01-05,.750,-362.84912114,0.81743
conf6-2-./batchseries08/batch01-06,.750,-362.85422518,0.834049
conf6-2-./batchseries08/batch01-07,.750,-362.98469082,0.772703
conf6-2-./batchseries08/batch01-08,.750,-362.82683639,0.775094
conf6-2-./batchseries08/batch01-09,.750,-362.99891398,0.84637
conf6-2-./batchseries08/batch01-10,.750,-363.13736407,0.8461
conf6-2-./batchseries09/batch00-01,.750,-363.13450200,0.877826
conf6-2-./batchseries09/batch00-02,.750,-362.81142946,0.753104
conf6-2-./batchseries09/batch00-03,.750,-362.96991312,0.890478
conf6-2-./batchseries09/batch00-04,.750,-363.04874082,0.853485
conf6-2-./batchseries09/batch00-05,.750,-362.90907685,0.804404
conf6-2-./batchseries09/batch00-06,.750,-363.11888145,0.858573
conf6-2-./batchseries09/batch00-07,.750,-362.90376761,0.844722
conf6-2-./batchseries09/batch00-08,.750,-362.81353794,0.83868
conf6-2-./batchseries09/batch00-09,.750,-362.99831282,0.831844
conf6-2-./batchseries09/batch00-10,.750,-363.02502734,0.859071
conf6-2-./batchseries09/batch01-01,.750,-362.87094170,0.766555
conf6-2-./batchseries09/batch01-02,.750,-362.91069881,0.846607
conf6-2-./batchseries09/batch01-03,.750,-362.94781697,0.827565
conf6-2-./batchseries09/batch01-04,.750,-363.09707609,0.81404
conf6-2-./batchseries09/batch01-05,.750,-362.99686383,0.855147
conf6-2-./batchseries09/batch01-06,.750,-363.06387263,0.862198
conf6-2-./batchseries09/batch01-07,.750,-362.84739905,0.830507
conf6-2-./batchseries09/batch01-08,.750,-362.96062403,0.798743
conf6-2-./batchseries09/batch01-09,.750,-362.79351190,0.728061
conf6-2-./batchseries09/batch01-10,.750,-363.00327660,0.790837
conf6-2-./batchseries10/batch00-01,.750,-362.73125199,0.7525
conf6-2-./batchseries10/batch00-02,.750,-363.10798783,0.840768
conf6-2-./batchseries10/batch00-03,.750,-362.97985035,0.792657
conf6-2-./batchseries10/batch00-04,.750,-362.87914570,0.78186
conf6-2-./batchseries10/batch00-05,.750,-362.57409906,0.683055
conf6-2-./batchseries10/batch00-06,.750,-363.02375094,0.899855
conf6-2-./batchseries10/batch00-07,.750,-362.58049881,0.651078
conf6-2-./batchseries10/batch00-08,.750,-363.17708293,0.853112
conf6-2-./batchseries10/batch00-09,.750,-362.92994900,0.775862
conf6-2-./batchseries10/batch00-10,.750,-362.92479384,0.748867
conf6-2-./batchseries10/batch01-01,.750,-363.08898015,0.841556
conf6-2-./batchseries10/batch01-02,.750,-362.94185531,0.766099
conf6-2-./batchseries10/batch01-03,.750,-362.75944546,0.758169
conf6-2-./batchseries10/batch01-04,.750,-362.98512919,0.835366
conf6-2-./batchseries10/batch01-05,.750,-362.85123881,0.811642
conf6-2-./batchseries10/batch01-06,.750,-362.92682573,0.816996
conf6-2-./batchseries10/batch01-07,.750,-362.73989998,0.651819
conf6-2-./batchseries10/batch01-08,.750,-362.88194753,0.775911
conf6-2-./batchseries10/batch01-09,.750,-363.09422352,0.799019
conf6-2-./batchseries10/batch01-10,.750,-363.01054377,0.86495
conf6-2-./batchseries11/batch00-01,.750,-363.13345421,0.854068
conf6-2-./batchseries11/batch00-02,.750,-362.93476210,0.772991
conf6-2-./batchseries11/batch00-03,.750,-363.01719011,0.884813
conf6-2-./batchseries11/batch00-04,.750,-362.99018348,0.781231
conf6-2-./batchseries11/batch00-05,.750,-362.89247568,0.84549
conf6-2-./batchseries11/batch00-06,.750,-362.84550509,0.835055
conf6-2-./batchseries11/batch00-07,.750,-363.01256520,0.771844
conf6-2-./batchseries11/batch00-08,.750,-362.73489156,0.716772
conf6-2-./batchseries11/batch00-09,.750,-363.04809420,0.840696
conf6-2-./batchseries11/batch00-10,.750,-362.98458593,0.809473
conf6-2-./batchseries11/batch01-01,.750,-363.21993228,0.882703
conf6-2-./batchseries11/batch01-02,.750,-362.86843184,0.781806
conf6-2-./batchseries11/batch01-03,.750,-362.88478924,0.765141
conf6-2-./batchseries11/batch01-04,.750,-362.99589074,0.849494
conf6-2-./batchseries11/batch01-05,.750,-362.86034112,0.732634
conf6-2-./batchseries11/batch01-06,.750,-363.11703475,0.879042
conf6-2-./batchseries11/batch01-07,.750,-362.87150441,0.78464
conf6-2-./batchseries11/batch01-08,.750,-362.95471241,0.76863
conf6-2-./batchseries11/batch01-09,.750,-363.05687590,0.856536
conf6-2-./batchseries11/batch01-10,.750,-363.14399214,0.854903
conf6-2-./batchseries12/batch00-01,.750,-362.87471060,0.774588
conf6-2-./batchseries12/batch00-02,.750,-362.87634751,0.826222
conf6-2-./batchseries12/batch00-03,.750,-362.74400445,0.751261
conf6-2-./batchseries12/batch00-04,.750,-362.87422376,0.778525
conf6-2-./batchseries12/batch00-05,.750,-363.19303015,0.868344
conf6-2-./batchseries12/batch00-06,.750,-362.79350940,0.735254
conf6-2-./batchseries12/batch00-07,.750,-363.03649402,0.811949
conf6-2-./batchseries12/batch00-08,.750,-362.89753951,0.786269
conf6-2-./batchseries12/batch00-09,.750,-362.93188388,0.786528
conf6-2-./batchseries12/batch00-10,.750,-362.83121073,0.780157
conf6-2-./batchseries12/batch01-01,.750,-362.75908124,0.779704
conf6-2-./batchseries12/batch01-02,.750,-362.75211452,0.726613
conf6-2-./batchseries12/batch01-03,.750,-362.99183010,0.840833
conf6-2-./batchseries12/batch01-04,.750,-362.95634352,0.774587
conf6-2-./batchseries12/batch01-05,.750,-362.99713235,0.791755
conf6-2-./batchseries12/batch01-06,.750,-363.08666473,0.849662
conf6-2-./batchseries12/batch01-07,.750,-363.07207393,0.868605
conf6-2-./batchseries12/batch01-08,.750,-362.97466005,0.767985
conf6-2-./batchseries12/batch01-09,.750,-363.12531143,0.863309
conf6-2-./batchseries12/batch01-10,.750,-362.95617328,0.785202
